ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Boxing Day (observed),Boxing Day (observed)_lower,Boxing Day (observed)_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Wedding of William and Catherine,Wedding of William and Catherine_lower,Wedding of William and Catherine_upper,avg_unit_price,avg_unit_price_lower,avg_unit_price_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,unique_items,unique_items_lower,unique_items_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-03-21,20230.280845187615,-5036.376735246256,44890.97285446518,20230.280845187615,20230.280845187615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015369678679762933,-0.015369678679762933,-0.015369678679762933,-0.033480984989711624,-0.033480984989711624,-0.033480984989711624,0.0,0.0,0.0,0.009766897417081678,0.009766897417081678,0.009766897417081678,-0.018111306309948692,-0.018111306309948692,-0.018111306309948692,0.0432478824067933,0.0432478824067933,0.0432478824067933,0.0,0.0,0.0,20427.867922921316
2011-03-22,20296.95415924159,-567.4749081548463,50541.26818727113,20296.95415924159,20296.95415924159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01881768279528492,-0.01881768279528492,-0.01881768279528492,-0.013944460293024128,-0.013944460293024128,-0.013944460293024128,0.0,0.0,0.0,0.19000706931574693,0.19000706931574693,0.19000706931574693,0.004873222502260793,0.004873222502260793,0.004873222502260793,0.20395152960877105,0.20395152960877105,0.20395152960877105,0.0,0.0,0.0,24153.518935075146
2011-03-23,20363.627473295568,-5008.805915170146,48276.6641503653,20363.627473295568,20363.627473295568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010928914531638464,-0.010928914531638464,-0.010928914531638464,-0.011163365098757556,-0.011163365098757556,-0.011163365098757556,0.0,0.0,0.0,0.12156723665708861,0.12156723665708861,0.12156723665708861,-0.00023445056711909193,-0.00023445056711909193,-0.00023445056711909193,0.13273060175584617,0.13273060175584617,0.13273060175584617,0.0,0.0,0.0,22839.17739353848
2011-03-24,20430.317013065716,2137.9094369192453,53290.15674434367,20430.317013065716,20430.317013065716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007071324467512894,-0.007071324467512894,-0.007071324467512894,0.02334026338164733,0.02334026338164733,0.02334026338164733,0.0,0.0,0.0,0.37464124948177785,0.37464124948177785,0.37464124948177785,0.03041158784916022,0.03041158784916022,0.03041158784916022,0.3513009861001305,0.3513009861001305,0.3513009861001305,0.0,0.0,0.0,28084.35650614948
2011-03-25,20497.00655283586,-3177.6043264488153,50722.0355390695,20497.00655283586,20497.00655283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010720722225224145,0.010720722225224145,0.010720722225224145,-0.020159766758174255,-0.020159766758174255,-0.020159766758174255,0.0,0.0,0.0,0.15969246851521257,0.15969246851521257,0.15969246851521257,-0.030880488983398402,-0.030880488983398402,-0.030880488983398402,0.1798522352733868,0.1798522352733868,0.1798522352733868,0.0,0.0,0.0,23770.22412643071
2011-03-27,20630.38563237615,-13319.628279848399,37574.65829623011,20630.38563237615,20630.38563237615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009946709940317999,-0.009946709940317999,-0.009946709940317999,-0.015288833576816976,-0.015288833576816976,-0.015288833576816976,0.0,0.0,0.0,-0.4258452402595849,-0.4258452402595849,-0.4258452402595849,-0.0053421236364989775,-0.0053421236364989775,-0.0053421236364989775,-0.41055640668276794,-0.41055640668276794,-0.41055640668276794,0.0,0.0,0.0,11845.03410610904
2011-03-28,20697.0751721463,-925.2930871685126,48202.36101071214,20697.0751721463,20697.0751721463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002919701198532227,-0.002919701198532227,-0.002919701198532227,0.06835327120566707,0.06835327120566707,0.06835327120566707,0.0,0.0,0.0,0.11160115361278247,0.11160115361278247,0.11160115361278247,0.0712729724041993,0.0712729724041993,0.0712729724041993,0.0432478824071154,0.0432478824071154,0.0432478824071154,0.0,0.0,0.0,23006.892637768306
2011-03-29,20763.764711916443,-498.38107487767354,50916.528938526324,20763.764711916443,20763.764711916443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016620741197922957,-0.016620741197922957,-0.016620741197922957,-0.0679319224588409,-0.0679319224588409,-0.0679319224588409,0.0,0.0,0.0,0.1360196071500176,0.1360196071500176,0.1360196071500176,-0.051311181260917944,-0.051311181260917944,-0.051311181260917944,0.2039515296088585,0.2039515296088585,0.2039515296088585,0.0,0.0,0.0,23588.043830986713
2011-03-30,20830.454251686588,-3832.909417770765,51830.12398827726,20830.454251686588,20830.454251686588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01712989640349634,-0.01712989640349634,-0.01712989640349634,-0.025025856574685257,-0.025025856574685257,-0.025025856574685257,0.0,0.0,0.0,0.10770474518077952,0.10770474518077952,0.10770474518077952,-0.00789596017118892,-0.00789596017118892,-0.00789596017118892,0.13273060175546478,0.13273060175546478,0.13273060175546478,0.0,0.0,0.0,23073.993018864378
2011-03-31,20897.143791456736,322.38903575806853,54653.65033752193,20897.143791456736,20897.143791456736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011609265551003563,0.011609265551003563,0.011609265551003563,-0.0345942426405345,-0.0345942426405345,-0.0345942426405345,0.0,0.0,0.0,0.31670674345907995,0.31670674345907995,0.31670674345907995,-0.04620350819153806,-0.04620350819153806,-0.04620350819153806,0.35130098609961447,0.35130098609961447,0.35130098609961447,0.0,0.0,0.0,27515.41014924513
2011-04-01,20963.83333122688,-233.285938285151,52010.71978663953,20963.83333122688,20963.83333122688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008055710624043737,0.008055710624043737,0.008055710624043737,0.018036606195684417,0.018036606195684417,0.018036606195684417,0.0,0.0,0.0,0.19788884146870342,0.19788884146870342,0.19788884146870342,0.00998089557164068,0.00998089557164068,0.00998089557164068,0.179852235273019,0.179852235273019,0.179852235273019,0.0,0.0,0.0,25112.342021886358
2011-04-03,21097.21241076717,-14274.63026908127,38364.99640862565,21097.21241076717,21097.21241076717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031084188101907592,-0.031084188101907592,-0.031084188101907592,-0.021103292530266913,-0.021103292530266913,-0.021103292530266913,0.0,0.0,0.0,-0.43165969921270925,-0.43165969921270925,-0.43165969921270925,0.00998089557164068,0.00998089557164068,0.00998089557164068,-0.4105564066824423,-0.4105564066824423,-0.4105564066824423,0.0,0.0,0.0,11990.396047308775
2011-04-04,21163.901950537314,1546.2530052532484,53096.49410392155,21163.901950537314,21163.901950537314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22052876012414718,0.22052876012414718,0.22052876012414718,0.2509403479733074,0.2509403479733074,0.2509403479733074,0.0,0.0,0.0,0.29418823038061737,0.29418823038061737,0.29418823038061737,0.03041158784916022,0.03041158784916022,0.03041158784916022,0.043247882407309965,0.043247882407309965,0.043247882407309965,0.0,0.0,0.0,27390.072813314782
2011-04-05,21230.591601370066,-1181.3264001723815,51649.95702169643,21230.591601370066,21230.591601370066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04323142985402351,0.04323142985402351,0.04323142985402351,0.004689431266555286,0.004689431266555286,0.004689431266555286,0.0,0.0,0.0,0.20864096087551853,0.20864096087551853,0.20864096087551853,-0.03854199858746823,-0.03854199858746823,-0.03854199858746823,0.20395152960896326,0.20395152960896326,0.20395152960896326,0.0,0.0,0.0,25660.162633035634
2011-04-06,21297.28125220282,-3274.7419236233877,49626.38312796281,21297.28125220282,21297.28125220282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007257953055928941,-0.007257953055928941,-0.007257953055928941,-0.03303076896994746,-0.03303076896994746,-0.03303076896994746,0.0,0.0,0.0,0.099699832785677,0.099699832785677,0.099699832785677,-0.025772815914018518,-0.025772815914018518,-0.025772815914018518,0.13273060175562446,0.13273060175562446,0.13273060175562446,0.0,0.0,0.0,23420.61663183698
2011-04-07,21363.970903035573,2652.8244031402887,57433.27753031537,21363.970903035573,21363.970903035573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018068207348751433,-0.018068207348751433,-0.018068207348751433,0.05831243812482775,0.05831243812482775,0.05831243812482775,0.0,0.0,0.0,0.4096134242247559,0.4096134242247559,0.4096134242247559,0.07638064547357919,0.07638064547357919,0.07638064547357919,0.3513009860999281,0.3513009860999281,0.3513009860999281,0.0,0.0,0.0,30114.940179666028
2011-04-08,21430.660553868325,740.9465363757216,53126.132708782854,21430.660553868325,21430.660553868325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552044626377757,0.08552044626377757,0.08552044626377757,0.04442461114161939,0.04442461114161939,0.04442461114161939,0.0,0.0,0.0,0.22427684641427054,0.22427684641427054,0.22427684641427054,-0.04109583512215818,-0.04109583512215818,-0.04109583512215818,0.17985223527265115,0.17985223527265115,0.17985223527265115,0.0,0.0,0.0,26237.06151946462
2011-04-10,21564.039855533836,-13423.078617656527,39996.46934690592,21564.039855533836,21564.039855533836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004071737296161854,-0.004071737296161854,-0.004071737296161854,0.05953972550396762,0.05953972550396762,0.05953972550396762,0.0,0.0,0.0,-0.3510166811790425,-0.3510166811790425,-0.3510166811790425,0.06361146280012947,0.06361146280012947,0.06361146280012947,-0.41055640668301013,-0.41055640668301013,-0.41055640668301013,0.0,0.0,0.0,13994.70215263175
2011-04-11,21630.72950636659,-3324.705097642292,50388.67769171434,21630.72950636659,21630.72950636659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019411458735372027,-0.019411458735372027,-0.019411458735372027,0.013553965648478133,0.013553965648478133,0.013553965648478133,0.0,0.0,0.0,0.056801848055430634,0.056801848055430634,0.056801848055430634,0.03296542438385016,0.03296542438385016,0.03296542438385016,0.0432478824069525,0.0432478824069525,0.0432478824069525,0.0,0.0,0.0,22859.394917115347
2011-04-12,21697.419157199343,-829.0148577633645,50137.89627945105,21697.419157199343,21697.419157199343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007929327522592672,0.0007929327522592672,0.0007929327522592672,-0.04285673890458885,-0.04285673890458885,-0.04285673890458885,0.0,0.0,0.0,0.16109479070401905,0.16109479070401905,0.16109479070401905,-0.04364967165684811,-0.04364967165684811,-0.04364967165684811,0.2039515296086079,0.2039515296086079,0.2039515296086079,0.0,0.0,0.0,25192.760355145743
2011-04-13,21764.1088080321,-3532.8805471374217,50195.83391088665,21764.1088080321,21764.1088080321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018644152030243406,-0.018644152030243406,-0.018644152030243406,-0.006109419923912784,-0.006109419923912784,-0.006109419923912784,0.0,0.0,0.0,0.12662118183187138,0.12662118183187138,0.12662118183187138,0.012534732106330621,0.012534732106330621,0.012534732106330621,0.13273060175578416,0.13273060175578416,0.13273060175578416,0.0,0.0,0.0,24519.905986822567
2011-04-14,21830.79845886485,-972.4618851176319,57205.806937387606,21830.79845886485,21830.79845886485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01378133393759321,0.01378133393759321,0.01378133393759321,-0.009437645441735363,-0.009437645441735363,-0.009437645441735363,0.0,0.0,0.0,0.3418633406582386,0.3418633406582386,0.3418633406582386,-0.023218979379328573,-0.023218979379328573,-0.023218979379328573,0.35130098609997396,0.35130098609997396,0.35130098609997396,0.0,0.0,0.0,29293.948149249114
2011-04-15,21897.488109697606,-222.926413516702,52120.6409266701,21897.488109697606,21897.488109697606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009470082144437696,0.009470082144437696,0.009470082144437696,-0.036733426047100365,-0.036733426047100365,-0.036733426047100365,0.0,0.0,0.0,0.14311880922497192,0.14311880922497192,0.14311880922497192,-0.04620350819153806,-0.04620350819153806,-0.04620350819153806,0.17985223527207228,0.17985223527207228,0.17985223527207228,0.0,0.0,0.0,25031.43053297551
2011-04-17,22030.867557539343,-13369.241930951286,37716.899898763964,22030.867557539343,22030.867557539343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01258847658812731,-0.01258847658812731,-0.01258847658812731,-0.03580745596745588,-0.03580745596745588,-0.03580745596745588,0.0,0.0,0.0,-0.44636386265014044,-0.44636386265014044,-0.44636386265014044,-0.023218979379328573,-0.023218979379328573,-0.023218979379328573,-0.41055640668268456,-0.41055640668268456,-0.41055640668268456,0.0,0.0,0.0,12197.084417022415
2011-04-18,22097.55728146021,-1195.370789310785,48935.739833007254,22097.55728146021,22097.55728146021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005082786943088585,0.0005082786943088585,0.0005082786943088585,0.04624288575160874,0.04624288575160874,0.04624288575160874,0.0,0.0,0.0,0.08949076815875581,0.08949076815875581,0.08949076815875581,0.04573460705729988,0.04573460705729988,0.04573460705729988,0.04324788240714708,0.04324788240714708,0.04324788240714708,0.0,0.0,0.0,24075.08465701019
2011-04-19,22164.247005381076,2268.3056698496653,53587.98624130723,22164.247005381076,22164.247005381076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01387810396593082,-0.01387810396593082,-0.01387810396593082,0.052287195368888595,0.052287195368888595,0.052287195368888595,0.0,0.0,0.0,0.256238724977584,0.256238724977584,0.256238724977584,0.06616529933481942,0.06616529933481942,0.06616529933481942,0.2039515296086954,0.2039515296086954,0.2039515296086954,0.0,0.0,0.0,27843.585398128154
2011-04-20,22230.936729301942,-1631.863178621543,50033.76789681395,22230.936729301942,22230.936729301942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008549839035882805,-0.008549839035882805,-0.008549839035882805,-0.05475334722742087,-0.05475334722742087,-0.05475334722742087,0.0,0.0,0.0,0.07797725452852297,0.07797725452852297,0.07797725452852297,-0.04620350819153806,-0.04620350819153806,-0.04620350819153806,0.13273060175594384,0.13273060175594384,0.13273060175594384,0.0,0.0,0.0,23964.444141050208
2011-04-21,22297.62645322281,3883.2612463601295,60906.9339630708,22297.62645322281,22297.62645322281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021544014367489907,0.021544014367489907,0.021544014367489907,0.0800478040982395,0.0800478040982395,0.0800478040982395,0.0,0.0,0.0,0.4313487901982329,0.4313487901982329,0.4313487901982329,0.058503789730749586,0.058503789730749586,0.058503789730749586,0.35130098609999344,0.35130098609999344,0.35130098609999344,0.0,0.0,0.0,31915.680648112582
2011-04-26,22631.075072827145,685.69412768805,51878.47241787531,22631.075072827145,22631.075072827145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00713171305725313,-0.00713171305725313,-0.00713171305725313,-0.022689182832511878,-0.022689182832511878,-0.022689182832511878,0.0,0.0,0.0,0.18126234677650102,0.18126234677650102,0.18126234677650102,-0.015557469775258747,-0.015557469775258747,-0.015557469775258747,0.2039515296090129,0.2039515296090129,0.2039515296090129,0.0,0.0,0.0,26733.23685060297
2011-04-27,22697.764796748015,170.22609966657626,51898.309309619784,22697.764796748015,22697.764796748015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024959355331903285,-0.024959355331903285,-0.024959355331903285,0.05397512667636584,0.05397512667636584,0.05397512667636584,0.0,0.0,0.0,0.18670572843192831,0.18670572843192831,0.18670572843192831,0.07893448200826912,0.07893448200826912,0.07893448200826912,0.13273060175556248,0.13273060175556248,0.13273060175556248,0.0,0.0,0.0,26935.567506901432
2011-04-28,22764.45452066888,7190.564357286446,58744.9371686596,22764.45452066888,22764.45452066888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317113149645074,0.0317113149645074,0.0317113149645074,0.018707681723938597,0.018707681723938597,0.018707681723938597,0.0,0.0,0.0,0.3700086678239779,0.3700086678239779,0.3700086678239779,-0.013003633240568805,-0.013003633240568805,-0.013003633240568805,0.3513009861000393,0.3513009861000393,0.3513009861000393,0.0,0.0,0.0,31187.500011601103
2011-05-01,22964.52369243149,-15401.23973182826,38692.687843690954,22964.52369243149,22964.52369243149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011852109837483757,-0.011852109837483757,-0.011852109837483757,-0.11168618525751062,-0.11168618525751062,-0.11168618525751062,0.0,0.0,0.0,-0.5222425919395441,-0.5222425919395441,-0.5222425919395441,-0.09983407542002685,-0.09983407542002685,-0.09983407542002685,-0.4105564066820335,-0.4105564066820335,-0.4105564066820335,0.0,0.0,0.0,10971.471316638997
2011-05-03,23097.90314027322,10466.447683236944,62060.76288557116,23097.90314027322,23097.90314027322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3525248227185243,0.3525248227185243,0.3525248227185243,0.3446288625473354,0.3446288625473354,0.3446288625473354,0.0,0.0,0.0,0.5485803921562142,0.5485803921562142,0.5485803921562142,-0.00789596017118892,-0.00789596017118892,-0.00789596017118892,0.20395152960887888,0.20395152960887888,0.20395152960887888,0.0,0.0,0.0,35768.959902950555
2011-05-04,23164.592764006968,732.3656086316312,51429.38971495479,23164.592764006968,23164.592764006968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001937103700788542,-0.001937103700788542,-0.001937103700788542,-0.020048410010737233,-0.020048410010737233,-0.020048410010737233,0.0,0.0,0.0,0.11268219174525643,0.11268219174525643,0.11268219174525643,-0.018111306309948692,-0.018111306309948692,-0.018111306309948692,0.13273060175599366,0.13273060175599366,0.13273060175599366,0.0,0.0,0.0,25774.829847541583
2011-05-05,23231.28238774072,5790.411637080883,56316.319635864136,23231.28238774072,23231.28238774072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003416915021309244,-0.003416915021309244,-0.003416915021309244,-0.02408205786594788,-0.02408205786594788,-0.02408205786594788,0.0,0.0,0.0,0.3272189282341373,0.3272189282341373,0.3272189282341373,-0.020665142844638634,-0.020665142844638634,-0.020665142844638634,0.35130098610008514,0.35130098610008514,0.35130098610008514,0.0,0.0,0.0,30832.997712161832
2011-05-06,23297.97201147447,1818.134384730482,54670.622895727545,23297.97201147447,23297.97201147447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008623954139336608,-0.008623954139336608,-0.008623954139336608,-0.0011968951023858714,-0.0011968951023858714,-0.0011968951023858714,0.0,0.0,0.0,0.1786553401710843,0.1786553401710843,0.1786553401710843,0.0074270590369507365,0.0074270590369507365,0.0074270590369507365,0.1798522352734702,0.1798522352734702,0.1798522352734702,0.0,0.0,0.0,27460.27912648084
2011-05-08,23431.351258941962,-11770.31399227817,38008.36353502497,23431.351258941962,23431.351258941962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011570195061713718,-0.011570195061713718,-0.011570195061713718,0.0009645370446169036,0.0009645370446169036,0.0009645370446169036,0.0,0.0,0.0,-0.4095918696379844,-0.4095918696379844,-0.4095918696379844,0.012534732106330621,0.012534732106330621,0.012534732106330621,-0.4105564066826013,-0.4105564066826013,-0.4105564066826013,0.0,0.0,0.0,13834.060288647586
2011-05-09,23498.040882675716,-815.8233967519657,49648.35548671555,23498.040882675716,23498.040882675716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01800280808228137,-0.01800280808228137,-0.01800280808228137,-0.04122178746160994,-0.04122178746160994,-0.04122178746160994,0.0,0.0,0.0,0.0020260949448893464,0.0020260949448893464,0.0020260949448893464,-0.023218979379328573,-0.023218979379328573,-0.023218979379328573,0.04324788240649929,0.04324788240649929,0.04324788240649929,0.0,0.0,0.0,23545.650144522908
2011-05-10,23564.730506409465,5291.526920875444,55266.71605053283,23564.730506409465,23564.730506409465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020104659072994017,0.020104659072994017,0.020104659072994017,0.030085554644634697,0.030085554644634697,0.030085554644634697,0.0,0.0,0.0,0.23403708425360112,0.23403708425360112,0.23403708425360112,0.00998089557164068,0.00998089557164068,0.00998089557164068,0.20395152960896643,0.20395152960896643,0.20395152960896643,0.0,0.0,0.0,29079.75132535142
